unit_id,t,value,episode_id,context
D,1836,0.0271,episode_0108,X
E,1836,0.02712,episode_0108,X
F,1836,0.02897,episode_0108,X
G,1836,0.02704,episode_0108,X
H,1836,0.03427,episode_0108,X
A,1837,1.06181,episode_0108,X
B,1837,0.94933,episode_0108,X
C,1837,0.04016,episode_0108,X
D,1837,0.02116,episode_0108,X
E,1837,0.03484,episode_0108,X
F,1837,0.03404,episode_0108,X
G,1837,0.02353,episode_0108,X
H,1837,0.01274,episode_0108,X
A,1838,1.0591,episode_0108,X
B,1838,0.96864,episode_0108,X
C,1838,0.0328,episode_0108,X
D,1838,0.01911,episode_0108,X
E,1838,0.03639,episode_0108,X
F,1838,0.04981,episode_0108,X
G,1838,0.03795,episode_0108,X
H,1838,0.01984,episode_0108,X
A,1839,0.01807,episode_0108,X
B,1839,0.02552,episode_0108,X
C,1839,0.04645,episode_0108,X
D,1839,0.03279,episode_0108,X
E,1839,0.04517,episode_0108,X
F,1839,0.01866,episode_0108,X
G,1839,0.02211,episode_0108,X
H,1839,0.01636,episode_0108,X
A,1840,0.03591,episode_0108,X
B,1840,0.01371,episode_0108,X
C,1840,0.03853,episode_0108,X
D,1840,0.04156,episode_0108,X
E,1840,0.02137,episode_0108,X
F,1840,0.04291,episode_0108,X
G,1840,0.03531,episode_0108,X
H,1840,0.03004,episode_0108,X
A,1841,0.04826,episode_0108,X
B,1841,0.93807,episode_0108,X
C,1841,0.95244,episode_0108,X
D,1841,0.01832,episode_0108,X
E,1841,0.01604,episode_0108,X
F,1841,0.02995,episode_0108,X
G,1841,0.04062,episode_0108,X
H,1841,0.02749,episode_0108,X
A,1842,0.03797,episode_0108,X
B,1842,1.10086,episode_0108,X
C,1842,1.01142,episode_0108,X
D,1842,0.02084,episode_0108,X
E,1842,0.01783,episode_0108,X
F,1842,0.04059,episode_0108,X
G,1842,0.01767,episode_0108,X
H,1842,0.04198,episode_0108,X
A,1843,0.03682,episode_0108,X
B,1843,1.03963,episode_0108,X
C,1843,1.08924,episode_0108,X
D,1843,0.03758,episode_0108,X
E,1843,0.02954,episode_0108,X
F,1843,0.01755,episode_0108,X
G,1843,0.02352,episode_0108,X
H,1843,0.02132,episode_0108,X
A,1844,0.02967,episode_0108,X
B,1844,0.03656,episode_0108,X
C,1844,0.01862,episode_0108,X
D,1844,0.04193,episode_0108,X
E,1844,0.03208,episode_0108,X
F,1844,0.01513,episode_0108,X
G,1844,0.01877,episode_0108,X
H,1844,0.02627,episode_0108,X
A,1845,0.01991,episode_0108,X
B,1845,0.03115,episode_0108,X
C,1845,0.02524,episode_0108,X
D,1845,0.0404,episode_0108,X
E,1845,0.03691,episode_0108,X
F,1845,0.03237,episode_0108,X
G,1845,0.03408,episode_0108,X
H,1845,0.03011,episode_0108,X
A,1846,0.05844,episode_0108,X
B,1846,0.03684,episode_0108,X
C,1846,1.06139,episode_0108,X
D,1846,0.96593,episode_0108,X
E,1846,0.03189,episode_0108,X
F,1846,0.01275,episode_0108,X
G,1846,0.0147,episode_0108,X
H,1846,0.02527,episode_0108,X
A,1847,0.01461,episode_0108,X
B,1847,0.03482,episode_0108,X
C,1847,0.94702,episode_0108,X
D,1847,1.05335,episode_0108,X
E,1847,0.02266,episode_0108,X
F,1847,0.02769,episode_0108,X
G,1847,0.02941,episode_0108,X
H,1847,0.02669,episode_0108,X
A,1848,0.03121,episode_0108,X
B,1848,0.00894,episode_0108,X
C,1848,1.05981,episode_0108,X
D,1848,0.97896,episode_0108,X
E,1848,0.04302,episode_0108,X
F,1848,0.02481,episode_0108,X
G,1848,0.02378,episode_0108,X
H,1848,0.03922,episode_0108,X
A,1849,0.01568,episode_0108,X
B,1849,0.03212,episode_0108,X
C,1849,0.03478,episode_0108,X
D,1849,0.03423,episode_0108,X
E,1849,0.0274,episode_0108,X
F,1849,0.02984,episode_0108,X
G,1849,0.03976,episode_0108,X
H,1849,0.02844,episode_0108,X
A,1850,0.02858,episode_0108,X
B,1850,0.03907,episode_0108,X
C,1850,0.01787,episode_0108,X
D,1850,0.02024,episode_0108,X
E,1850,0.03451,episode_0108,X
F,1850,0.02295,episode_0108,X
G,1850,0.03488,episode_0108,X
H,1850,0.04054,episode_0108,X
A,1853,1.01859,episode_0109,Z
B,1853,1.09778,episode_0109,Z
C,1853,0.02459,episode_0109,Z
D,1853,0.02591,episode_0109,Z
E,1853,0.03634,episode_0109,Z
F,1853,0.0471,episode_0109,Z
G,1853,0.02138,episode_0109,Z
H,1853,0.03545,episode_0109,Z
A,1854,0.93973,episode_0109,Z
B,1854,1.04427,episode_0109,Z
C,1854,0.03047,episode_0109,Z
D,1854,0.02973,episode_0109,Z
E,1854,0.02992,episode_0109,Z
F,1854,0.00733,episode_0109,Z
G,1854,0.03183,episode_0109,Z
H,1854,0.02177,episode_0109,Z
A,1855,1.04806,episode_0109,Z
B,1855,0.96426,episode_0109,Z
C,1855,0.02391,episode_0109,Z
D,1855,0.02411,episode_0109,Z
E,1855,0.0256,episode_0109,Z
F,1855,0.00618,episode_0109,Z
G,1855,0.0378,episode_0109,Z
H,1855,0.03565,episode_0109,Z
A,1856,0.02313,episode_0109,Z
B,1856,0.02422,episode_0109,Z
C,1856,0.0507,episode_0109,Z
D,1856,0.03074,episode_0109,Z
E,1856,0.02758,episode_0109,Z
F,1856,0.03347,episode_0109,Z
G,1856,0.03777,episode_0109,Z
H,1856,0.01448,episode_0109,Z
A,1857,0.03349,episode_0109,Z
B,1857,0.02235,episode_0109,Z
C,1857,0.02746,episode_0109,Z
D,1857,0.03578,episode_0109,Z
E,1857,0.01804,episode_0109,Z
F,1857,0.01337,episode_0109,Z
G,1857,0.03378,episode_0109,Z
H,1857,0.03814,episode_0109,Z
A,1858,0.00633,episode_0109,Z
B,1858,0.96258,episode_0109,Z
C,1858,0.01931,episode_0109,Z
D,1858,0.03494,episode_0109,Z
E,1858,1.01993,episode_0109,Z
F,1858,0.03613,episode_0109,Z
G,1858,0.03322,episode_0109,Z
H,1858,0.04076,episode_0109,Z
A,1859,0.03142,episode_0109,Z
B,1859,0.97336,episode_0109,Z
C,1859,0.02196,episode_0109,Z
D,1859,0.03104,episode_0109,Z
E,1859,1.00152,episode_0109,Z
F,1859,0.03339,episode_0109,Z
G,1859,0.01711,episode_0109,Z
H,1859,0.03004,episode_0109,Z
A,1860,0.03605,episode_0109,Z
B,1860,0.98986,episode_0109,Z
C,1860,0.03156,episode_0109,Z
D,1860,0.0381,episode_0109,Z
E,1860,1.02937,episode_0109,Z
F,1860,0.03229,episode_0109,Z
G,1860,0.03429,episode_0109,Z
H,1860,0.0301,episode_0109,Z
A,1861,0.02904,episode_0109,Z
B,1861,0.04468,episode_0109,Z
C,1861,0.01758,episode_0109,Z
D,1861,0.03271,episode_0109,Z
E,1861,0.01011,episode_0109,Z
F,1861,0.02835,episode_0109,Z
G,1861,0.02923,episode_0109,Z
H,1861,0.03572,episode_0109,Z
A,1862,0.03909,episode_0109,Z
B,1862,0.02946,episode_0109,Z
C,1862,0.02762,episode_0109,Z
D,1862,0.04213,episode_0109,Z
E,1862,0.03563,episode_0109,Z
F,1862,0.0144,episode_0109,Z
G,1862,0.02999,episode_0109,Z
H,1862,0.0355,episode_0109,Z
A,1863,0.03537,episode_0109,Z
B,1863,0.04404,episode_0109,Z
C,1863,0.03106,episode_0109,Z
D,1863,0.04175,episode_0109,Z
E,1863,0.96103,episode_0109,Z
F,1863,0.93696,episode_0109,Z
G,1863,0.02891,episode_0109,Z
H,1863,0.0247,episode_0109,Z
A,1864,0.01796,episode_0109,Z
B,1864,0.03852,episode_0109,Z
C,1864,0.03891,episode_0109,Z
D,1864,0.03494,episode_0109,Z
E,1864,1.01651,episode_0109,Z
F,1864,1.00582,episode_0109,Z
G,1864,0.01288,episode_0109,Z
H,1864,0.02079,episode_0109,Z
A,1865,0.03893,episode_0109,Z
B,1865,0.03466,episode_0109,Z
C,1865,0.0255,episode_0109,Z
D,1865,0.04244,episode_0109,Z
E,1865,0.99518,episode_0109,Z
F,1865,1.01029,episode_0109,Z
G,1865,0.03442,episode_0109,Z
H,1865,0.044,episode_0109,Z
A,1866,0.03437,episode_0109,Z
B,1866,0.019,episode_0109,Z
C,1866,0.0208,episode_0109,Z
D,1866,0.02759,episode_0109,Z
E,1866,0.03074,episode_0109,Z
F,1866,0.02999,episode_0109,Z
G,1866,0.01754,episode_0109,Z
H,1866,0.0385,episode_0109,Z
A,1867,0.03358,episode_0109,Z
B,1867,0.03781,episode_0109,Z
C,1867,0.01119,episode_0109,Z
D,1867,0.03045,episode_0109,Z
E,1867,0.02334,episode_0109,Z
F,1867,0.03025,episode_0109,Z
G,1867,0.02607,episode_0109,Z
H,1867,0.03797,episode_0109,Z
A,1870,0.96822,episode_0110,Z
B,1870,1.03842,episode_0110,Z
C,1870,0.03459,episode_0110,Z
D,1870,0.03164,episode_0110,Z
E,1870,0.0453,episode_0110,Z
F,1870,0.02733,episode_0110,Z
G,1870,0.01444,episode_0110,Z
H,1870,0.02299,episode_0110,Z
A,1871,0.96682,episode_0110,Z
B,1871,0.9543,episode_0110,Z
C,1871,0.03405,episode_0110,Z
D,1871,0.03776,episode_0110,Z
E,1871,0.03931,episode_0110,Z
F,1871,0.02429,episode_0110,Z
G,1871,0.03196,episode_0110,Z
H,1871,0.0325,episode_0110,Z
A,1872,0.95334,episode_0110,Z
B,1872,0.99264,episode_0110,Z
C,1872,0.01781,episode_0110,Z
D,1872,0.02151,episode_0110,Z
E,1872,0.02548,episode_0110,Z
F,1872,0.02092,episode_0110,Z
G,1872,0.02886,episode_0110,Z
H,1872,0.02626,episode_0110,Z
A,1873,0.02743,episode_0110,Z
B,1873,0.03511,episode_0110,Z
C,1873,0.022,episode_0110,Z
D,1873,0.02355,episode_0110,Z
E,1873,0.02766,episode_0110,Z
F,1873,0.03259,episode_0110,Z
G,1873,0.03888,episode_0110,Z
H,1873,0.02885,episode_0110,Z
A,1874,0.02115,episode_0110,Z
B,1874,0.03837,episode_0110,Z
C,1874,0.04678,episode_0110,Z
D,1874,0.02704,episode_0110,Z
E,1874,0.04834,episode_0110,Z
F,1874,0.00649,episode_0110,Z
G,1874,0.03634,episode_0110,Z
H,1874,0.03386,episode_0110,Z
A,1875,0.03368,episode_0110,Z
B,1875,0.99663,episode_0110,Z
C,1875,0.02109,episode_0110,Z
D,1875,0.0231,episode_0110,Z
E,1875,0.95748,episode_0110,Z
F,1875,0.03094,episode_0110,Z
G,1875,0.03712,episode_0110,Z
H,1875,0.0181,episode_0110,Z
A,1876,0.03186,episode_0110,Z
B,1876,1.00942,episode_0110,Z
C,1876,0.03089,episode_0110,Z
D,1876,0.03604,episode_0110,Z
E,1876,0.99035,episode_0110,Z
F,1876,0.03576,episode_0110,Z
G,1876,0.02813,episode_0110,Z
H,1876,0.04265,episode_0110,Z
A,1877,0.04164,episode_0110,Z
B,1877,0.95473,episode_0110,Z
C,1877,0.01584,episode_0110,Z
D,1877,0.02869,episode_0110,Z
E,1877,0.97097,episode_0110,Z
F,1877,0.02526,episode_0110,Z
G,1877,0.0235,episode_0110,Z
H,1877,0.01839,episode_0110,Z
A,1878,0.03641,episode_0110,Z
B,1878,0.02985,episode_0110,Z
C,1878,0.01423,episode_0110,Z
D,1878,0.0202,episode_0110,Z
E,1878,0.02185,episode_0110,Z
F,1878,0.02496,episode_0110,Z
G,1878,0.0169,episode_0110,Z
H,1878,0.03074,episode_0110,Z
A,1879,0.03663,episode_0110,Z
B,1879,0.02172,episode_0110,Z
C,1879,0.04416,episode_0110,Z
D,1879,0.04653,episode_0110,Z
E,1879,0.02014,episode_0110,Z
F,1879,0.03995,episode_0110,Z
G,1879,0.04346,episode_0110,Z
H,1879,0.04245,episode_0110,Z
A,1880,0.04527,episode_0110,Z
B,1880,0.03171,episode_0110,Z
C,1880,0.04636,episode_0110,Z
D,1880,0.03735,episode_0110,Z
E,1880,0.88593,episode_0110,Z
F,1880,0.99393,episode_0110,Z
G,1880,0.03461,episode_0110,Z
H,1880,0.03354,episode_0110,Z
A,1881,0.02347,episode_0110,Z
B,1881,0.01467,episode_0110,Z
C,1881,0.02668,episode_0110,Z
D,1881,0.02821,episode_0110,Z
E,1881,0.98721,episode_0110,Z
F,1881,0.97366,episode_0110,Z
G,1881,0.02281,episode_0110,Z
H,1881,0.03522,episode_0110,Z
A,1882,0.00967,episode_0110,Z
B,1882,0.03056,episode_0110,Z
C,1882,0.03256,episode_0110,Z
D,1882,0.02756,episode_0110,Z
E,1882,0.97189,episode_0110,Z
F,1882,0.97626,episode_0110,Z
G,1882,0.02773,episode_0110,Z
H,1882,0.04836,episode_0110,Z
A,1883,0.02239,episode_0110,Z
B,1883,0.01981,episode_0110,Z
C,1883,0.03003,episode_0110,Z
D,1883,0.02471,episode_0110,Z
E,1883,0.03958,episode_0110,Z
F,1883,0.01178,episode_0110,Z
G,1883,0.03963,episode_0110,Z
H,1883,0.03411,episode_0110,Z
A,1884,0.03653,episode_0110,Z
B,1884,0.02519,episode_0110,Z
C,1884,0.03841,episode_0110,Z
D,1884,0.03379,episode_0110,Z
E,1884,0.01266,episode_0110,Z
F,1884,0.02161,episode_0110,Z
G,1884,0.00876,episode_0110,Z
H,1884,0.0284,episode_0110,Z
A,1887,1.04152,episode_0111,X
B,1887,0.93527,episode_0111,X
C,1887,0.0339,episode_0111,X
D,1887,0.03718,episode_0111,X
E,1887,0.03064,episode_0111,X
F,1887,0.02349,episode_0111,X
G,1887,0.01544,episode_0111,X
H,1887,0.02477,episode_0111,X
A,1888,0.95981,episode_0111,X
B,1888,0.97955,episode_0111,X
C,1888,0.03047,episode_0111,X
D,1888,0.02101,episode_0111,X
E,1888,0.04795,episode_0111,X
F,1888,0.03736,episode_0111,X
G,1888,0.02621,episode_0111,X
H,1888,0.02319,episode_0111,X
A,1889,1.10027,episode_0111,X
B,1889,1.03479,episode_0111,X
C,1889,0.01173,episode_0111,X
D,1889,0.03738,episode_0111,X
E,1889,0.02588,episode_0111,X
F,1889,0.01847,episode_0111,X
G,1889,0.03999,episode_0111,X
H,1889,0.02302,episode_0111,X
A,1890,0.02911,episode_0111,X
B,1890,0.02704,episode_0111,X
C,1890,0.01438,episode_0111,X
D,1890,0.01819,episode_0111,X
E,1890,0.05567,episode_0111,X
F,1890,0.04537,episode_0111,X
G,1890,0.026,episode_0111,X
H,1890,0.03424,episode_0111,X
A,1891,0.04244,episode_0111,X
B,1891,0.02414,episode_0111,X
C,1891,0.03427,episode_0111,X
D,1891,0.00844,episode_0111,X
E,1891,0.03421,episode_0111,X
F,1891,0.02143,episode_0111,X
G,1891,0.02171,episode_0111,X
H,1891,0.02962,episode_0111,X
A,1892,0.01743,episode_0111,X
B,1892,1.03369,episode_0111,X
C,1892,0.95923,episode_0111,X
D,1892,0.02899,episode_0111,X
E,1892,0.02339,episode_0111,X
F,1892,0.04163,episode_0111,X
G,1892,0.03219,episode_0111,X
H,1892,0.03065,episode_0111,X
A,1893,0.02933,episode_0111,X
B,1893,0.93945,episode_0111,X
C,1893,0.94429,episode_0111,X
D,1893,0.0274,episode_0111,X
E,1893,0.03216,episode_0111,X
F,1893,0.02933,episode_0111,X
G,1893,0.03897,episode_0111,X
H,1893,0.04445,episode_0111,X
A,1894,0.03764,episode_0111,X
B,1894,1.11322,episode_0111,X
C,1894,1.08069,episode_0111,X
D,1894,0.02323,episode_0111,X
E,1894,0.02508,episode_0111,X
F,1894,0.03427,episode_0111,X
G,1894,0.01942,episode_0111,X
H,1894,0.03487,episode_0111,X
A,1895,0.02926,episode_0111,X
B,1895,0.04296,episode_0111,X
C,1895,0.03781,episode_0111,X
D,1895,0.01383,episode_0111,X
E,1895,0.01846,episode_0111,X
F,1895,0.02148,episode_0111,X
G,1895,0.02837,episode_0111,X
H,1895,0.03031,episode_0111,X
A,1896,0.02739,episode_0111,X
B,1896,0.03752,episode_0111,X
C,1896,0.03755,episode_0111,X
D,1896,0.02632,episode_0111,X
E,1896,0.02244,episode_0111,X
F,1896,0.03005,episode_0111,X
G,1896,0.04632,episode_0111,X
H,1896,0.04019,episode_0111,X
A,1897,0.01945,episode_0111,X
B,1897,0.02942,episode_0111,X
C,1897,1.14161,episode_0111,X
D,1897,0.95392,episode_0111,X
E,1897,0.0218,episode_0111,X
F,1897,0.02638,episode_0111,X
G,1897,0.02667,episode_0111,X
H,1897,0.03319,episode_0111,X
A,1898,0.035,episode_0111,X
B,1898,0.04746,episode_0111,X
C,1898,0.97962,episode_0111,X
D,1898,0.97581,episode_0111,X
E,1898,0.01894,episode_0111,X
F,1898,0.05001,episode_0111,X
G,1898,0.03051,episode_0111,X
H,1898,0.04097,episode_0111,X
A,1899,0.02554,episode_0111,X
B,1899,0.01114,episode_0111,X
C,1899,0.98157,episode_0111,X
D,1899,1.01924,episode_0111,X
E,1899,0.02455,episode_0111,X
F,1899,0.03529,episode_0111,X
G,1899,0.047,episode_0111,X
H,1899,0.02889,episode_0111,X
A,1900,0.04347,episode_0111,X
B,1900,0.03468,episode_0111,X
C,1900,0.04953,episode_0111,X
D,1900,0.02049,episode_0111,X
E,1900,0.03346,episode_0111,X
F,1900,0.006,episode_0111,X
G,1900,0.04331,episode_0111,X
H,1900,0.02203,episode_0111,X
A,1901,0.02054,episode_0111,X
B,1901,0.03015,episode_0111,X
C,1901,0.0463,episode_0111,X
D,1901,0.03462,episode_0111,X
E,1901,0.04594,episode_0111,X
F,1901,0.03427,episode_0111,X
G,1901,0.03486,episode_0111,X
H,1901,0.02749,episode_0111,X
A,1904,0.94166,episode_0112,Z
B,1904,0.98251,episode_0112,Z
C,1904,0.02449,episode_0112,Z
D,1904,0.04079,episode_0112,Z
E,1904,0.03329,episode_0112,Z
F,1904,0.0118,episode_0112,Z
G,1904,0.02496,episode_0112,Z
H,1904,0.03443,episode_0112,Z
A,1905,0.89106,episode_0112,Z
B,1905,0.95518,episode_0112,Z
C,1905,0.03106,episode_0112,Z
D,1905,0.05001,episode_0112,Z
E,1905,0.02744,episode_0112,Z
F,1905,0.0291,episode_0112,Z
G,1905,0.03861,episode_0112,Z
H,1905,0.03898,episode_0112,Z
A,1906,0.98342,episode_0112,Z
B,1906,1.05154,episode_0112,Z
C,1906,0.03493,episode_0112,Z
D,1906,0.02641,episode_0112,Z
E,1906,0.02465,episode_0112,Z
F,1906,0.01765,episode_0112,Z
G,1906,0.02219,episode_0112,Z
H,1906,0.02884,episode_0112,Z
A,1907,0.04564,episode_0112,Z
B,1907,0.04335,episode_0112,Z
C,1907,0.04156,episode_0112,Z
D,1907,0.03578,episode_0112,Z
E,1907,0.03768,episode_0112,Z
F,1907,0.02467,episode_0112,Z
G,1907,0.03487,episode_0112,Z
H,1907,0.01833,episode_0112,Z
A,1908,0.03362,episode_0112,Z
B,1908,0.02715,episode_0112,Z
C,1908,0.04222,episode_0112,Z
D,1908,0.03615,episode_0112,Z
E,1908,0.02338,episode_0112,Z
F,1908,0.02953,episode_0112,Z
G,1908,0.03706,episode_0112,Z
H,1908,0.04939,episode_0112,Z
A,1909,0.02448,episode_0112,Z
B,1909,1.05347,episode_0112,Z
C,1909,0.01831,episode_0112,Z
D,1909,0.0179,episode_0112,Z
E,1909,0.90417,episode_0112,Z
F,1909,0.03735,episode_0112,Z
G,1909,0.03083,episode_0112,Z
H,1909,0.01978,episode_0112,Z
A,1910,0.03692,episode_0112,Z
B,1910,1.05421,episode_0112,Z
C,1910,0.02716,episode_0112,Z
D,1910,0.02912,episode_0112,Z
E,1910,0.99352,episode_0112,Z
F,1910,0.02494,episode_0112,Z
G,1910,0.01368,episode_0112,Z
H,1910,0.0312,episode_0112,Z
A,1911,0.04387,episode_0112,Z
B,1911,0.92644,episode_0112,Z
C,1911,0.0233,episode_0112,Z
D,1911,0.02641,episode_0112,Z
E,1911,1.01128,episode_0112,Z
F,1911,0.03049,episode_0112,Z
G,1911,0.02691,episode_0112,Z
H,1911,0.02701,episode_0112,Z
A,1912,0.02041,episode_0112,Z
B,1912,0.03659,episode_0112,Z
C,1912,0.02286,episode_0112,Z
D,1912,0.03665,episode_0112,Z
E,1912,0.02956,episode_0112,Z
F,1912,0.01817,episode_0112,Z
G,1912,0.03852,episode_0112,Z
H,1912,0.03348,episode_0112,Z
A,1913,0.02545,episode_0112,Z
B,1913,0.04716,episode_0112,Z
C,1913,0.03535,episode_0112,Z
D,1913,0.03318,episode_0112,Z
E,1913,0.02188,episode_0112,Z
F,1913,0.02896,episode_0112,Z
G,1913,0.03172,episode_0112,Z
H,1913,0.03997,episode_0112,Z
A,1914,0.04011,episode_0112,Z
B,1914,0.03759,episode_0112,Z
C,1914,0.02252,episode_0112,Z
D,1914,0.01641,episode_0112,Z
E,1914,1.00734,episode_0112,Z
F,1914,0.96229,episode_0112,Z
G,1914,0.02553,episode_0112,Z
H,1914,0.02851,episode_0112,Z
A,1915,0.04019,episode_0112,Z
B,1915,0.02232,episode_0112,Z
C,1915,0.02509,episode_0112,Z
D,1915,0.03211,episode_0112,Z
E,1915,1.03861,episode_0112,Z
F,1915,1.03471,episode_0112,Z
G,1915,0.01448,episode_0112,Z
H,1915,0.02457,episode_0112,Z
A,1916,0.01521,episode_0112,Z
B,1916,0.02399,episode_0112,Z
C,1916,0.03695,episode_0112,Z
D,1916,0.0384,episode_0112,Z
E,1916,0.99309,episode_0112,Z
F,1916,0.95838,episode_0112,Z
G,1916,0.0,episode_0112,Z
H,1916,0.02886,episode_0112,Z
A,1917,0.02745,episode_0112,Z
B,1917,0.03263,episode_0112,Z
C,1917,0.03242,episode_0112,Z
D,1917,0.02077,episode_0112,Z
E,1917,0.04312,episode_0112,Z
F,1917,0.03301,episode_0112,Z
G,1917,0.0345,episode_0112,Z
H,1917,0.00704,episode_0112,Z
A,1918,0.03819,episode_0112,Z
B,1918,0.0192,episode_0112,Z
C,1918,0.01465,episode_0112,Z
D,1918,0.02787,episode_0112,Z
E,1918,0.01663,episode_0112,Z
F,1918,0.03579,episode_0112,Z
G,1918,0.01741,episode_0112,Z
H,1918,0.02497,episode_0112,Z
A,1921,1.03987,episode_0113,X
B,1921,0.96416,episode_0113,X
C,1921,0.023,episode_0113,X
D,1921,0.02726,episode_0113,X
E,1921,0.01952,episode_0113,X
F,1921,0.02183,episode_0113,X
G,1921,0.02256,episode_0113,X
H,1921,0.02609,episode_0113,X
A,1922,1.0736,episode_0113,X
B,1922,1.01071,episode_0113,X
C,1922,0.01546,episode_0113,X
D,1922,0.0244,episode_0113,X
E,1922,0.04334,episode_0113,X
F,1922,0.02,episode_0113,X
G,1922,0.02099,episode_0113,X
H,1922,0.03916,episode_0113,X
A,1923,1.01478,episode_0113,X
B,1923,0.86734,episode_0113,X
C,1923,0.03118,episode_0113,X
D,1923,0.03492,episode_0113,X
E,1923,0.02372,episode_0113,X
F,1923,0.03039,episode_0113,X
G,1923,0.01627,episode_0113,X
H,1923,0.02937,episode_0113,X
A,1924,0.02438,episode_0113,X
B,1924,0.02066,episode_0113,X
C,1924,0.03782,episode_0113,X
D,1924,0.0269,episode_0113,X
E,1924,0.0225,episode_0113,X
F,1924,0.02415,episode_0113,X
G,1924,0.02666,episode_0113,X
H,1924,0.03138,episode_0113,X
A,1925,0.02443,episode_0113,X
B,1925,0.03526,episode_0113,X
C,1925,0.03606,episode_0113,X
D,1925,0.03043,episode_0113,X
E,1925,0.01923,episode_0113,X
F,1925,0.02032,episode_0113,X
G,1925,0.02782,episode_0113,X
H,1925,0.02573,episode_0113,X
A,1926,0.04843,episode_0113,X
B,1926,1.0533,episode_0113,X
C,1926,1.02191,episode_0113,X
D,1926,0.01631,episode_0113,X
E,1926,0.02998,episode_0113,X
F,1926,0.01274,episode_0113,X
G,1926,0.03166,episode_0113,X
H,1926,0.03109,episode_0113,X
A,1927,0.02311,episode_0113,X
B,1927,1.04334,episode_0113,X
C,1927,1.00359,episode_0113,X
D,1927,0.04403,episode_0113,X
E,1927,0.02343,episode_0113,X
F,1927,0.04337,episode_0113,X
G,1927,0.02054,episode_0113,X
H,1927,0.03924,episode_0113,X
A,1928,0.02593,episode_0113,X
B,1928,1.04386,episode_0113,X
C,1928,1.01356,episode_0113,X
D,1928,0.03478,episode_0113,X
E,1928,0.02321,episode_0113,X
F,1928,0.04084,episode_0113,X
G,1928,0.02886,episode_0113,X
H,1928,0.01631,episode_0113,X
A,1929,0.02682,episode_0113,X
B,1929,0.0298,episode_0113,X
C,1929,0.01775,episode_0113,X
D,1929,0.02175,episode_0113,X
E,1929,0.04253,episode_0113,X
F,1929,0.03702,episode_0113,X
G,1929,0.0241,episode_0113,X
H,1929,0.02934,episode_0113,X
A,1930,0.05353,episode_0113,X
B,1930,0.03598,episode_0113,X
C,1930,0.03422,episode_0113,X
D,1930,0.03141,episode_0113,X
E,1930,0.02204,episode_0113,X
F,1930,0.03461,episode_0113,X
G,1930,0.03054,episode_0113,X
H,1930,0.02758,episode_0113,X
A,1931,0.02444,episode_0113,X
B,1931,0.02868,episode_0113,X
C,1931,1.01317,episode_0113,X
D,1931,0.95177,episode_0113,X
E,1931,0.03187,episode_0113,X
F,1931,0.02803,episode_0113,X
G,1931,0.00859,episode_0113,X
H,1931,0.02839,episode_0113,X
A,1932,0.02788,episode_0113,X
B,1932,0.02937,episode_0113,X
C,1932,0.98768,episode_0113,X
D,1932,1.09019,episode_0113,X
E,1932,0.03393,episode_0113,X
F,1932,0.04544,episode_0113,X
G,1932,0.02842,episode_0113,X
H,1932,0.03554,episode_0113,X
A,1933,0.03211,episode_0113,X
B,1933,0.03107,episode_0113,X
C,1933,0.95551,episode_0113,X
D,1933,0.99482,episode_0113,X
E,1933,0.03592,episode_0113,X
F,1933,0.02917,episode_0113,X
G,1933,0.02575,episode_0113,X
H,1933,0.04106,episode_0113,X
A,1934,0.02677,episode_0113,X
B,1934,0.01111,episode_0113,X
C,1934,0.02762,episode_0113,X
D,1934,0.01943,episode_0113,X
E,1934,0.02787,episode_0113,X
F,1934,0.03247,episode_0113,X
G,1934,0.03317,episode_0113,X
H,1934,0.04393,episode_0113,X
A,1935,0.04543,episode_0113,X
B,1935,0.02304,episode_0113,X
C,1935,0.02257,episode_0113,X
D,1935,0.03568,episode_0113,X
E,1935,0.01257,episode_0113,X
F,1935,0.03437,episode_0113,X
G,1935,0.04055,episode_0113,X
H,1935,0.03532,episode_0113,X
A,1938,1.03862,episode_0114,Z
B,1938,0.9828,episode_0114,Z
C,1938,0.0362,episode_0114,Z
D,1938,0.01629,episode_0114,Z
E,1938,0.0514,episode_0114,Z
F,1938,0.01109,episode_0114,Z
G,1938,0.04229,episode_0114,Z
H,1938,0.03163,episode_0114,Z
A,1939,0.96437,episode_0114,Z
B,1939,1.02036,episode_0114,Z
C,1939,0.04041,episode_0114,Z
D,1939,0.03711,episode_0114,Z
E,1939,0.03611,episode_0114,Z
F,1939,0.03047,episode_0114,Z
G,1939,0.03831,episode_0114,Z
H,1939,0.00903,episode_0114,Z
A,1940,1.00665,episode_0114,Z
B,1940,0.96825,episode_0114,Z
C,1940,0.02474,episode_0114,Z
D,1940,0.03438,episode_0114,Z
E,1940,0.0209,episode_0114,Z
F,1940,0.04001,episode_0114,Z
G,1940,0.03217,episode_0114,Z
H,1940,0.01409,episode_0114,Z
A,1941,0.02027,episode_0114,Z
B,1941,0.02557,episode_0114,Z
C,1941,0.0422,episode_0114,Z
D,1941,0.02251,episode_0114,Z
E,1941,0.03052,episode_0114,Z
F,1941,0.03923,episode_0114,Z
G,1941,0.02999,episode_0114,Z
H,1941,0.0171,episode_0114,Z
A,1942,0.04237,episode_0114,Z
B,1942,0.01574,episode_0114,Z
C,1942,0.03353,episode_0114,Z
D,1942,0.04185,episode_0114,Z
E,1942,0.03339,episode_0114,Z
F,1942,0.0294,episode_0114,Z
