from_event,to_event,delta_t,shared_participants,changed_participants,weight,episode_id,context,from_label,to_label
event_01095,event_01096,2,"A,B",F,1,episode_0192,Z,"{A,B,F}","{A,B}"
event_01096,event_01097,3,B,"A,E",1,episode_0192,Z,"{A,B}","{B,E}"
event_01097,event_01098,3,E,"B,F",1,episode_0192,Z,"{B,E}","{E,F}"
event_01099,event_01100,-1,"A,B",D,1,episode_0193,W,"{A,B}","{A,B,D}"
event_01100,event_01101,4,B,"A,D,G",1,episode_0193,W,"{A,B,D}","{B,G}"
event_01101,event_01102,0,"B,G",H,1,episode_0193,W,"{B,G}","{B,G,H}"
event_01102,event_01103,3,,"B,E,F,G,H",1,episode_0193,W,"{B,G,H}","{E,F}"
event_01104,event_01105,3,B,"A,C,E,H",1,episode_0194,X,"{A,B,E}","{B,C,H}"
event_01105,event_01106,0,"B,C",H,1,episode_0194,X,"{B,C,H}","{B,C}"
event_01106,event_01107,3,,"B,C,E,F",1,episode_0194,X,"{B,C}","{E,F}"
event_01107,event_01108,0,"E,F",D,1,episode_0194,X,"{E,F}","{D,E,F}"
event_01109,event_01110,-1,"A,B",D,1,episode_0195,Z,"{A,B}","{A,B,D}"
event_01110,event_01111,4,B,"A,D,E",1,episode_0195,Z,"{A,B,D}","{B,E}"
event_01111,event_01112,3,E,"B,F",1,episode_0195,Z,"{B,E}","{E,F}"
event_01112,event_01113,-1,"E,F",A,1,episode_0195,Z,"{E,F}","{A,E,F}"
event_01113,event_01114,2,F,"A,E,H",1,episode_0195,Z,"{A,E,F}","{F,H}"
event_01114,event_01115,1,F,"B,H",1,episode_0195,Z,"{F,H}","{B,F}"
event_01116,event_01117,3,B,"A,G",1,episode_0196,W,"{A,B}","{B,G}"
event_01117,event_01118,2,,"B,D,E,G",1,episode_0196,W,"{B,G}","{D,E}"
event_01118,event_01119,1,E,"D,F",1,episode_0196,W,"{D,E}","{E,F}"
event_01119,event_01120,-1,"E,F",G,1,episode_0196,W,"{E,F}","{E,F,G}"
event_01121,event_01122,-1,"A,B","C,H",1,episode_0197,W,"{A,B}","{A,B,C,H}"
event_01122,event_01123,4,B,"A,C,G,H",1,episode_0197,W,"{A,B,C,H}","{B,G}"
event_01123,event_01124,1,B,"A,G",1,episode_0197,W,"{B,G}","{A,B}"
event_01124,event_01125,2,,"A,B,E,F",1,episode_0197,W,"{A,B}","{E,F}"
event_01126,event_01127,1,B,"A,C",1,episode_0198,Z,"{A,B}","{B,C}"
event_01127,event_01128,3,B,"C,E",1,episode_0198,Z,"{B,C}","{B,E}"
event_01128,event_01129,3,E,"B,F",1,episode_0198,Z,"{B,E}","{E,F}"
event_01129,event_01130,-1,"E,F",D,1,episode_0198,Z,"{E,F}","{D,E,F}"
event_01131,event_01132,-1,"A,B",F,1,episode_0199,X,"{A,B}","{A,B,F}"
event_01132,event_01133,4,B,"A,C,F",1,episode_0199,X,"{A,B,F}","{B,C}"
event_01133,event_01134,3,,"B,C,E,F",1,episode_0199,X,"{B,C}","{E,F}"
