unit_id,t,value,episode_id,context
E,2666,0.03808,episode_0156,Z
F,2666,0.01961,episode_0156,Z
G,2666,0.02904,episode_0156,Z
H,2666,0.02891,episode_0156,Z
A,2669,1.05606,episode_0157,W
B,2669,0.02394,episode_0157,W
C,2669,0.04409,episode_0157,W
D,2669,0.03941,episode_0157,W
E,2669,0.03933,episode_0157,W
F,2669,0.9596,episode_0157,W
G,2669,0.04256,episode_0157,W
H,2669,0.03091,episode_0157,W
A,2670,1.05718,episode_0157,W
B,2670,1.0421,episode_0157,W
C,2670,0.01602,episode_0157,W
D,2670,0.03447,episode_0157,W
E,2670,0.0308,episode_0157,W
F,2670,0.03833,episode_0157,W
G,2670,0.03294,episode_0157,W
H,2670,0.02579,episode_0157,W
A,2671,1.07512,episode_0157,W
B,2671,1.08146,episode_0157,W
C,2671,0.02404,episode_0157,W
D,2671,0.02658,episode_0157,W
E,2671,0.03463,episode_0157,W
F,2671,0.03403,episode_0157,W
G,2671,0.04148,episode_0157,W
H,2671,0.02793,episode_0157,W
A,2672,0.05256,episode_0157,W
B,2672,0.02941,episode_0157,W
C,2672,0.92568,episode_0157,W
D,2672,0.02346,episode_0157,W
E,2672,0.04311,episode_0157,W
F,2672,0.03532,episode_0157,W
G,2672,1.00843,episode_0157,W
H,2672,0.03784,episode_0157,W
A,2673,0.0351,episode_0157,W
B,2673,0.03387,episode_0157,W
C,2673,0.04125,episode_0157,W
D,2673,0.0331,episode_0157,W
E,2673,0.03203,episode_0157,W
F,2673,0.03374,episode_0157,W
G,2673,0.03055,episode_0157,W
H,2673,0.0335,episode_0157,W
A,2674,0.03784,episode_0157,W
B,2674,0.9929,episode_0157,W
C,2674,0.03262,episode_0157,W
D,2674,0.03892,episode_0157,W
E,2674,0.04493,episode_0157,W
F,2674,0.03416,episode_0157,W
G,2674,1.04913,episode_0157,W
H,2674,0.03766,episode_0157,W
A,2675,0.03641,episode_0157,W
B,2675,0.9974,episode_0157,W
C,2675,0.02987,episode_0157,W
D,2675,0.02456,episode_0157,W
E,2675,0.01236,episode_0157,W
F,2675,0.03174,episode_0157,W
G,2675,1.0942,episode_0157,W
H,2675,0.02795,episode_0157,W
A,2676,0.02345,episode_0157,W
B,2676,1.05906,episode_0157,W
C,2676,0.02599,episode_0157,W
D,2676,0.03979,episode_0157,W
E,2676,0.96575,episode_0157,W
F,2676,0.04466,episode_0157,W
G,2676,0.0389,episode_0157,W
H,2676,0.02104,episode_0157,W
A,2677,0.02359,episode_0157,W
B,2677,0.02175,episode_0157,W
C,2677,0.03804,episode_0157,W
D,2677,0.02677,episode_0157,W
E,2677,0.00864,episode_0157,W
F,2677,0.02999,episode_0157,W
G,2677,0.01672,episode_0157,W
H,2677,0.03317,episode_0157,W
A,2678,1.00979,episode_0157,W
B,2678,0.02438,episode_0157,W
C,2678,0.03604,episode_0157,W
D,2678,0.02038,episode_0157,W
E,2678,0.02488,episode_0157,W
F,2678,0.0249,episode_0157,W
G,2678,0.02958,episode_0157,W
H,2678,0.0389,episode_0157,W
A,2679,0.02992,episode_0157,W
B,2679,0.04311,episode_0157,W
C,2679,0.03439,episode_0157,W
D,2679,0.01895,episode_0157,W
E,2679,1.02043,episode_0157,W
F,2679,0.95466,episode_0157,W
G,2679,0.02478,episode_0157,W
H,2679,0.02794,episode_0157,W
A,2680,0.0263,episode_0157,W
B,2680,0.0291,episode_0157,W
C,2680,0.02357,episode_0157,W
D,2680,0.03588,episode_0157,W
E,2680,0.91711,episode_0157,W
F,2680,1.00533,episode_0157,W
G,2680,0.03987,episode_0157,W
H,2680,0.01639,episode_0157,W
A,2681,0.99287,episode_0157,W
B,2681,0.01174,episode_0157,W
C,2681,0.02695,episode_0157,W
D,2681,0.03537,episode_0157,W
E,2681,1.03043,episode_0157,W
F,2681,1.0535,episode_0157,W
G,2681,1.03889,episode_0157,W
H,2681,0.02393,episode_0157,W
A,2682,0.02873,episode_0157,W
B,2682,0.02174,episode_0157,W
C,2682,0.01607,episode_0157,W
D,2682,0.02337,episode_0157,W
E,2682,0.01522,episode_0157,W
F,2682,0.03357,episode_0157,W
G,2682,0.02219,episode_0157,W
H,2682,0.03293,episode_0157,W
A,2683,1.07982,episode_0157,W
B,2683,0.04278,episode_0157,W
C,2683,0.01663,episode_0157,W
D,2683,0.02263,episode_0157,W
E,2683,0.03444,episode_0157,W
F,2683,0.98651,episode_0157,W
G,2683,0.96322,episode_0157,W
H,2683,0.01856,episode_0157,W
A,2686,0.99572,episode_0158,Z
B,2686,1.01466,episode_0158,Z
C,2686,0.0171,episode_0158,Z
D,2686,0.03722,episode_0158,Z
E,2686,0.03735,episode_0158,Z
F,2686,0.02535,episode_0158,Z
G,2686,0.03756,episode_0158,Z
H,2686,0.03928,episode_0158,Z
A,2687,1.06204,episode_0158,Z
B,2687,0.97908,episode_0158,Z
C,2687,0.04005,episode_0158,Z
D,2687,0.03086,episode_0158,Z
E,2687,0.03203,episode_0158,Z
F,2687,0.03235,episode_0158,Z
G,2687,0.04249,episode_0158,Z
H,2687,0.04429,episode_0158,Z
A,2688,1.09644,episode_0158,Z
B,2688,1.10315,episode_0158,Z
C,2688,0.04195,episode_0158,Z
D,2688,0.01763,episode_0158,Z
E,2688,0.03278,episode_0158,Z
F,2688,0.03121,episode_0158,Z
G,2688,0.02601,episode_0158,Z
H,2688,0.02045,episode_0158,Z
A,2689,1.06521,episode_0158,Z
B,2689,0.02061,episode_0158,Z
C,2689,0.02904,episode_0158,Z
D,2689,0.04369,episode_0158,Z
E,2689,0.03539,episode_0158,Z
F,2689,0.04363,episode_0158,Z
G,2689,0.02937,episode_0158,Z
H,2689,0.01933,episode_0158,Z
A,2690,0.04782,episode_0158,Z
B,2690,0.02252,episode_0158,Z
C,2690,0.00672,episode_0158,Z
D,2690,0.03611,episode_0158,Z
E,2690,0.02535,episode_0158,Z
F,2690,0.01874,episode_0158,Z
G,2690,0.03485,episode_0158,Z
H,2690,0.03772,episode_0158,Z
A,2691,0.03733,episode_0158,Z
B,2691,1.04617,episode_0158,Z
C,2691,0.04666,episode_0158,Z
D,2691,0.03512,episode_0158,Z
E,2691,1.0505,episode_0158,Z
F,2691,0.02062,episode_0158,Z
G,2691,0.03814,episode_0158,Z
H,2691,0.0241,episode_0158,Z
A,2692,0.03368,episode_0158,Z
B,2692,0.94794,episode_0158,Z
C,2692,0.01743,episode_0158,Z
D,2692,0.01909,episode_0158,Z
E,2692,1.00972,episode_0158,Z
F,2692,0.04513,episode_0158,Z
G,2692,0.02113,episode_0158,Z
H,2692,0.02633,episode_0158,Z
A,2693,0.03416,episode_0158,Z
B,2693,0.99661,episode_0158,Z
C,2693,0.05405,episode_0158,Z
D,2693,0.03081,episode_0158,Z
E,2693,1.06537,episode_0158,Z
F,2693,0.01894,episode_0158,Z
G,2693,0.02688,episode_0158,Z
H,2693,0.98181,episode_0158,Z
A,2694,0.03241,episode_0158,Z
B,2694,0.02799,episode_0158,Z
C,2694,0.0362,episode_0158,Z
D,2694,0.02358,episode_0158,Z
E,2694,0.0126,episode_0158,Z
F,2694,0.04115,episode_0158,Z
G,2694,1.12618,episode_0158,Z
H,2694,0.04611,episode_0158,Z
A,2695,0.03003,episode_0158,Z
B,2695,0.03894,episode_0158,Z
C,2695,0.0341,episode_0158,Z
D,2695,1.03606,episode_0158,Z
E,2695,0.06,episode_0158,Z
F,2695,0.04918,episode_0158,Z
G,2695,0.02959,episode_0158,Z
H,2695,0.03141,episode_0158,Z
A,2696,0.05375,episode_0158,Z
B,2696,0.02098,episode_0158,Z
C,2696,0.01363,episode_0158,Z
D,2696,0.00516,episode_0158,Z
E,2696,0.96527,episode_0158,Z
F,2696,1.02953,episode_0158,Z
G,2696,0.0199,episode_0158,Z
H,2696,0.01157,episode_0158,Z
A,2697,0.02312,episode_0158,Z
B,2697,0.03819,episode_0158,Z
C,2697,0.0268,episode_0158,Z
D,2697,0.02811,episode_0158,Z
E,2697,1.04371,episode_0158,Z
F,2697,0.97839,episode_0158,Z
G,2697,0.02269,episode_0158,Z
H,2697,0.02853,episode_0158,Z
A,2698,0.0465,episode_0158,Z
B,2698,0.03206,episode_0158,Z
C,2698,0.04413,episode_0158,Z
D,2698,0.03203,episode_0158,Z
E,2698,0.96614,episode_0158,Z
F,2698,1.03072,episode_0158,Z
G,2698,0.01237,episode_0158,Z
H,2698,0.02679,episode_0158,Z
A,2699,0.03117,episode_0158,Z
B,2699,0.03041,episode_0158,Z
C,2699,0.03112,episode_0158,Z
D,2699,0.02564,episode_0158,Z
E,2699,0.04604,episode_0158,Z
F,2699,0.04177,episode_0158,Z
G,2699,0.04586,episode_0158,Z
H,2699,0.00848,episode_0158,Z
A,2700,1.03034,episode_0158,Z
B,2700,0.02671,episode_0158,Z
C,2700,0.03553,episode_0158,Z
D,2700,0.04505,episode_0158,Z
E,2700,0.03545,episode_0158,Z
F,2700,0.02491,episode_0158,Z
G,2700,0.02899,episode_0158,Z
H,2700,0.03575,episode_0158,Z
A,2703,0.93509,episode_0159,X
B,2703,1.00362,episode_0159,X
C,2703,0.03052,episode_0159,X
D,2703,0.02344,episode_0159,X
E,2703,0.03103,episode_0159,X
F,2703,0.0232,episode_0159,X
G,2703,0.04821,episode_0159,X
H,2703,0.04406,episode_0159,X
A,2704,0.0293,episode_0159,X
B,2704,1.05053,episode_0159,X
C,2704,0.03445,episode_0159,X
D,2704,0.00927,episode_0159,X
E,2704,0.03552,episode_0159,X
F,2704,0.0345,episode_0159,X
G,2704,0.01778,episode_0159,X
H,2704,0.03982,episode_0159,X
A,2705,0.93824,episode_0159,X
B,2705,1.00021,episode_0159,X
C,2705,0.03795,episode_0159,X
D,2705,0.0343,episode_0159,X
E,2705,0.03847,episode_0159,X
F,2705,0.03014,episode_0159,X
G,2705,0.03971,episode_0159,X
H,2705,0.02543,episode_0159,X
A,2706,0.02632,episode_0159,X
B,2706,0.01669,episode_0159,X
C,2706,0.0139,episode_0159,X
D,2706,0.0217,episode_0159,X
E,2706,0.02413,episode_0159,X
F,2706,0.02901,episode_0159,X
G,2706,0.01546,episode_0159,X
H,2706,0.02527,episode_0159,X
A,2707,0.04177,episode_0159,X
B,2707,0.03089,episode_0159,X
C,2707,0.02453,episode_0159,X
D,2707,0.03119,episode_0159,X
E,2707,0.01716,episode_0159,X
F,2707,0.02862,episode_0159,X
G,2707,0.02625,episode_0159,X
H,2707,0.02808,episode_0159,X
A,2708,0.01782,episode_0159,X
B,2708,0.93121,episode_0159,X
C,2708,1.09227,episode_0159,X
D,2708,0.02455,episode_0159,X
E,2708,0.01758,episode_0159,X
F,2708,0.02649,episode_0159,X
G,2708,0.03888,episode_0159,X
H,2708,0.04876,episode_0159,X
A,2709,0.02815,episode_0159,X
B,2709,1.05567,episode_0159,X
C,2709,1.03609,episode_0159,X
D,2709,0.01339,episode_0159,X
E,2709,0.03576,episode_0159,X
F,2709,0.03546,episode_0159,X
G,2709,0.02497,episode_0159,X
H,2709,0.03914,episode_0159,X
A,2710,0.0263,episode_0159,X
B,2710,0.96609,episode_0159,X
C,2710,1.01048,episode_0159,X
D,2710,0.03216,episode_0159,X
E,2710,0.0216,episode_0159,X
F,2710,0.05452,episode_0159,X
G,2710,0.03216,episode_0159,X
H,2710,0.03196,episode_0159,X
A,2711,0.03683,episode_0159,X
B,2711,0.03937,episode_0159,X
C,2711,0.01643,episode_0159,X
D,2711,0.03701,episode_0159,X
E,2711,0.03592,episode_0159,X
F,2711,0.04177,episode_0159,X
G,2711,0.01461,episode_0159,X
H,2711,0.0407,episode_0159,X
A,2712,0.03193,episode_0159,X
B,2712,0.02269,episode_0159,X
C,2712,0.04464,episode_0159,X
D,2712,0.00574,episode_0159,X
E,2712,0.03563,episode_0159,X
F,2712,0.04948,episode_0159,X
G,2712,0.039,episode_0159,X
H,2712,0.03187,episode_0159,X
A,2713,0.03876,episode_0159,X
B,2713,0.04236,episode_0159,X
C,2713,0.04718,episode_0159,X
D,2713,0.02345,episode_0159,X
E,2713,0.92786,episode_0159,X
F,2713,1.01762,episode_0159,X
G,2713,0.0,episode_0159,X
H,2713,0.03868,episode_0159,X
A,2714,0.02372,episode_0159,X
B,2714,0.00655,episode_0159,X
C,2714,0.03859,episode_0159,X
D,2714,0.0372,episode_0159,X
E,2714,1.01093,episode_0159,X
F,2714,1.09898,episode_0159,X
G,2714,0.02385,episode_0159,X
H,2714,0.01772,episode_0159,X
A,2715,0.04228,episode_0159,X
B,2715,0.01093,episode_0159,X
C,2715,0.02196,episode_0159,X
D,2715,0.04707,episode_0159,X
E,2715,0.97715,episode_0159,X
F,2715,1.05348,episode_0159,X
G,2715,0.01938,episode_0159,X
H,2715,0.98937,episode_0159,X
A,2716,0.03374,episode_0159,X
B,2716,0.03234,episode_0159,X
C,2716,0.01695,episode_0159,X
D,2716,0.01867,episode_0159,X
E,2716,0.00761,episode_0159,X
F,2716,0.04521,episode_0159,X
G,2716,0.0285,episode_0159,X
H,2716,0.0339,episode_0159,X
A,2717,0.02095,episode_0159,X
B,2717,0.03008,episode_0159,X
C,2717,0.03267,episode_0159,X
D,2717,0.02517,episode_0159,X
E,2717,0.01999,episode_0159,X
F,2717,0.0507,episode_0159,X
G,2717,0.00658,episode_0159,X
H,2717,0.91576,episode_0159,X
A,2720,0.96663,episode_0160,W
B,2720,0.99339,episode_0160,W
C,2720,0.03726,episode_0160,W
D,2720,0.01118,episode_0160,W
E,2720,0.01036,episode_0160,W
F,2720,0.03908,episode_0160,W
G,2720,0.0439,episode_0160,W
H,2720,0.02893,episode_0160,W
A,2721,1.0005,episode_0160,W
B,2721,0.96966,episode_0160,W
C,2721,0.03368,episode_0160,W
D,2721,0.04751,episode_0160,W
E,2721,0.02846,episode_0160,W
F,2721,0.01564,episode_0160,W
G,2721,0.03105,episode_0160,W
H,2721,0.03942,episode_0160,W
A,2722,0.99969,episode_0160,W
B,2722,0.91374,episode_0160,W
C,2722,0.04414,episode_0160,W
D,2722,1.06205,episode_0160,W
E,2722,0.03809,episode_0160,W
F,2722,0.02142,episode_0160,W
G,2722,0.03011,episode_0160,W
H,2722,0.02931,episode_0160,W
A,2723,0.04694,episode_0160,W
B,2723,0.0254,episode_0160,W
C,2723,0.03523,episode_0160,W
D,2723,0.02771,episode_0160,W
E,2723,0.03838,episode_0160,W
F,2723,0.0368,episode_0160,W
G,2723,0.04104,episode_0160,W
H,2723,0.02379,episode_0160,W
A,2724,0.05316,episode_0160,W
B,2724,0.02657,episode_0160,W
C,2724,0.00879,episode_0160,W
D,2724,0.01693,episode_0160,W
E,2724,0.01292,episode_0160,W
F,2724,0.03346,episode_0160,W
G,2724,0.02073,episode_0160,W
H,2724,0.04424,episode_0160,W
A,2725,0.04212,episode_0160,W
B,2725,0.94391,episode_0160,W
C,2725,0.03447,episode_0160,W
D,2725,0.04627,episode_0160,W
E,2725,0.04332,episode_0160,W
F,2725,0.02662,episode_0160,W
G,2725,0.93654,episode_0160,W
H,2725,0.04304,episode_0160,W
A,2726,0.0366,episode_0160,W
B,2726,0.96838,episode_0160,W
C,2726,0.04689,episode_0160,W
D,2726,0.03696,episode_0160,W
E,2726,0.03491,episode_0160,W
F,2726,0.02009,episode_0160,W
G,2726,1.02631,episode_0160,W
H,2726,0.02976,episode_0160,W
A,2727,0.04483,episode_0160,W
B,2727,0.97652,episode_0160,W
C,2727,0.03342,episode_0160,W
D,2727,0.03028,episode_0160,W
E,2727,0.99364,episode_0160,W
F,2727,0.03044,episode_0160,W
G,2727,0.96352,episode_0160,W
H,2727,0.0488,episode_0160,W
A,2728,0.03938,episode_0160,W
B,2728,0.0269,episode_0160,W
C,2728,0.02599,episode_0160,W
D,2728,0.01608,episode_0160,W
E,2728,0.04817,episode_0160,W
F,2728,0.0208,episode_0160,W
G,2728,0.03044,episode_0160,W
H,2728,0.02303,episode_0160,W
A,2729,0.03033,episode_0160,W
B,2729,0.03321,episode_0160,W
C,2729,0.0182,episode_0160,W
D,2729,0.04177,episode_0160,W
E,2729,0.03985,episode_0160,W
F,2729,0.03981,episode_0160,W
G,2729,0.03194,episode_0160,W
H,2729,0.03812,episode_0160,W
A,2730,0.03821,episode_0160,W
B,2730,0.01991,episode_0160,W
C,2730,0.04262,episode_0160,W
D,2730,0.02614,episode_0160,W
E,2730,0.93622,episode_0160,W
F,2730,0.95336,episode_0160,W
G,2730,0.03087,episode_0160,W
H,2730,0.02019,episode_0160,W
A,2731,0.03016,episode_0160,W
B,2731,0.02299,episode_0160,W
C,2731,0.0368,episode_0160,W
D,2731,0.03473,episode_0160,W
E,2731,0.99237,episode_0160,W
F,2731,0.9834,episode_0160,W
G,2731,0.03466,episode_0160,W
H,2731,0.04037,episode_0160,W
A,2732,0.02137,episode_0160,W
B,2732,0.01756,episode_0160,W
C,2732,0.01825,episode_0160,W
D,2732,0.03438,episode_0160,W
E,2732,0.9602,episode_0160,W
F,2732,1.02182,episode_0160,W
G,2732,0.02656,episode_0160,W
H,2732,0.02459,episode_0160,W
A,2733,0.03625,episode_0160,W
B,2733,0.03605,episode_0160,W
C,2733,0.02328,episode_0160,W
D,2733,0.02092,episode_0160,W
E,2733,0.04999,episode_0160,W
F,2733,0.04023,episode_0160,W
G,2733,0.03881,episode_0160,W
H,2733,0.04077,episode_0160,W
A,2734,0.04449,episode_0160,W
B,2734,0.02246,episode_0160,W
C,2734,0.02042,episode_0160,W
D,2734,0.04056,episode_0160,W
E,2734,0.0255,episode_0160,W
F,2734,0.0288,episode_0160,W
G,2734,0.02272,episode_0160,W
H,2734,0.02683,episode_0160,W
A,2737,0.86005,episode_0161,Z
B,2737,1.00381,episode_0161,Z
C,2737,0.05339,episode_0161,Z
D,2737,0.04169,episode_0161,Z
E,2737,0.05286,episode_0161,Z
F,2737,0.03705,episode_0161,Z
G,2737,1.03852,episode_0161,Z
H,2737,0.02068,episode_0161,Z
A,2738,0.99136,episode_0161,Z
B,2738,1.05086,episode_0161,Z
C,2738,0.04225,episode_0161,Z
D,2738,0.02259,episode_0161,Z
E,2738,0.02834,episode_0161,Z
F,2738,0.02834,episode_0161,Z
G,2738,0.03292,episode_0161,Z
H,2738,0.05149,episode_0161,Z
A,2739,1.05064,episode_0161,Z
B,2739,1.05402,episode_0161,Z
C,2739,0.03718,episode_0161,Z
D,2739,0.02241,episode_0161,Z
E,2739,0.04565,episode_0161,Z
F,2739,0.03189,episode_0161,Z
G,2739,0.03784,episode_0161,Z
H,2739,0.04036,episode_0161,Z
A,2740,0.03685,episode_0161,Z
B,2740,0.02463,episode_0161,Z
C,2740,0.04188,episode_0161,Z
D,2740,0.04117,episode_0161,Z
E,2740,0.03057,episode_0161,Z
F,2740,0.02386,episode_0161,Z
G,2740,0.04621,episode_0161,Z
H,2740,0.02818,episode_0161,Z
A,2741,0.01946,episode_0161,Z
B,2741,0.01554,episode_0161,Z
C,2741,0.02249,episode_0161,Z
D,2741,0.03473,episode_0161,Z
E,2741,0.02556,episode_0161,Z
F,2741,0.01286,episode_0161,Z
G,2741,0.04776,episode_0161,Z
H,2741,0.03707,episode_0161,Z
A,2742,0.01542,episode_0161,Z
B,2742,1.07869,episode_0161,Z
C,2742,0.93308,episode_0161,Z
D,2742,0.01592,episode_0161,Z
E,2742,0.98798,episode_0161,Z
F,2742,0.03401,episode_0161,Z
G,2742,0.02123,episode_0161,Z
H,2742,0.01813,episode_0161,Z
A,2743,0.01385,episode_0161,Z
B,2743,0.89334,episode_0161,Z
C,2743,0.02607,episode_0161,Z
D,2743,0.01918,episode_0161,Z
E,2743,0.86197,episode_0161,Z
F,2743,0.01355,episode_0161,Z
G,2743,0.0358,episode_0161,Z
H,2743,0.02839,episode_0161,Z
A,2744,1.00135,episode_0161,Z
B,2744,0.97639,episode_0161,Z
C,2744,0.00647,episode_0161,Z
D,2744,0.04721,episode_0161,Z
E,2744,1.1305,episode_0161,Z
F,2744,0.01405,episode_0161,Z
G,2744,0.0334,episode_0161,Z
H,2744,0.03451,episode_0161,Z
A,2745,0.02022,episode_0161,Z
B,2745,0.98215,episode_0161,Z
C,2745,1.03229,episode_0161,Z
D,2745,0.03613,episode_0161,Z
E,2745,0.03732,episode_0161,Z
F,2745,0.03474,episode_0161,Z
G,2745,0.04893,episode_0161,Z
H,2745,0.04602,episode_0161,Z
A,2746,0.04275,episode_0161,Z
B,2746,0.01249,episode_0161,Z
C,2746,0.03256,episode_0161,Z
D,2746,0.00515,episode_0161,Z
E,2746,0.97634,episode_0161,Z
F,2746,0.83921,episode_0161,Z
G,2746,0.02074,episode_0161,Z
H,2746,0.03441,episode_0161,Z
A,2747,0.03403,episode_0161,Z
B,2747,0.00145,episode_0161,Z
C,2747,0.02028,episode_0161,Z
D,2747,0.03206,episode_0161,Z
E,2747,0.9721,episode_0161,Z
F,2747,0.91571,episode_0161,Z
G,2747,0.02129,episode_0161,Z
H,2747,0.03229,episode_0161,Z
A,2748,0.02069,episode_0161,Z
B,2748,0.03555,episode_0161,Z
C,2748,0.04118,episode_0161,Z
D,2748,0.94211,episode_0161,Z
E,2748,0.9734,episode_0161,Z
F,2748,1.02101,episode_0161,Z
G,2748,1.09408,episode_0161,Z
H,2748,0.03115,episode_0161,Z
A,2749,0.04179,episode_0161,Z
B,2749,0.03675,episode_0161,Z
C,2749,0.02336,episode_0161,Z
D,2749,0.02604,episode_0161,Z
E,2749,1.05945,episode_0161,Z
F,2749,1.01646,episode_0161,Z
G,2749,0.0284,episode_0161,Z
H,2749,0.0401,episode_0161,Z
A,2750,0.04494,episode_0161,Z
B,2750,0.02642,episode_0161,Z
C,2750,0.0287,episode_0161,Z
D,2750,0.89952,episode_0161,Z
E,2750,0.03506,episode_0161,Z
F,2750,0.01616,episode_0161,Z
G,2750,0.03534,episode_0161,Z
H,2750,0.02817,episode_0161,Z
A,2751,0.02797,episode_0161,Z
B,2751,0.02808,episode_0161,Z
C,2751,0.04515,episode_0161,Z
D,2751,0.0367,episode_0161,Z
E,2751,0.02996,episode_0161,Z
F,2751,0.03321,episode_0161,Z
G,2751,0.02382,episode_0161,Z
H,2751,0.02882,episode_0161,Z
A,2754,0.90047,episode_0162,X
B,2754,1.012,episode_0162,X
C,2754,0.02066,episode_0162,X
D,2754,0.0349,episode_0162,X
E,2754,0.01666,episode_0162,X
F,2754,0.04221,episode_0162,X
G,2754,0.04761,episode_0162,X
H,2754,1.07405,episode_0162,X
A,2755,0.01339,episode_0162,X
B,2755,1.03412,episode_0162,X
C,2755,0.03115,episode_0162,X
D,2755,0.03382,episode_0162,X
E,2755,0.0403,episode_0162,X
F,2755,0.04627,episode_0162,X
G,2755,0.04602,episode_0162,X
H,2755,0.03349,episode_0162,X
A,2756,0.02828,episode_0162,X
B,2756,0.96172,episode_0162,X
C,2756,0.02429,episode_0162,X
D,2756,0.02985,episode_0162,X
E,2756,0.02798,episode_0162,X
F,2756,0.01823,episode_0162,X
G,2756,0.03365,episode_0162,X
H,2756,0.02904,episode_0162,X
A,2757,0.01849,episode_0162,X
B,2757,0.03783,episode_0162,X
C,2757,0.04134,episode_0162,X
D,2757,0.02699,episode_0162,X
E,2757,0.01218,episode_0162,X
F,2757,0.03545,episode_0162,X
G,2757,0.04094,episode_0162,X
H,2757,0.97435,episode_0162,X
A,2758,0.01258,episode_0162,X
B,2758,0.01309,episode_0162,X
C,2758,1.03841,episode_0162,X
D,2758,0.0359,episode_0162,X
E,2758,0.0367,episode_0162,X
F,2758,0.01546,episode_0162,X
G,2758,0.03783,episode_0162,X
H,2758,0.02945,episode_0162,X
A,2759,0.0326,episode_0162,X
B,2759,0.99059,episode_0162,X
C,2759,0.98757,episode_0162,X
D,2759,0.0472,episode_0162,X
E,2759,0.03975,episode_0162,X
F,2759,0.02412,episode_0162,X
G,2759,0.02198,episode_0162,X
H,2759,0.03115,episode_0162,X
A,2760,0.03082,episode_0162,X
B,2760,1.07152,episode_0162,X
C,2760,0.95667,episode_0162,X
D,2760,0.03409,episode_0162,X
E,2760,0.02528,episode_0162,X
F,2760,0.01685,episode_0162,X
G,2760,0.03415,episode_0162,X
H,2760,0.02845,episode_0162,X
A,2761,1.05286,episode_0162,X
B,2761,1.0436,episode_0162,X
C,2761,0.92415,episode_0162,X
D,2761,0.02991,episode_0162,X
E,2761,0.01935,episode_0162,X
F,2761,0.01607,episode_0162,X
G,2761,0.03005,episode_0162,X
H,2761,0.02535,episode_0162,X
A,2762,0.01395,episode_0162,X
B,2762,0.03253,episode_0162,X
C,2762,0.04938,episode_0162,X
D,2762,0.02806,episode_0162,X
E,2762,0.03937,episode_0162,X
F,2762,0.02592,episode_0162,X
G,2762,0.04325,episode_0162,X
H,2762,0.0459,episode_0162,X
A,2763,0.02846,episode_0162,X
B,2763,0.0234,episode_0162,X
C,2763,0.0486,episode_0162,X
D,2763,0.022,episode_0162,X
E,2763,0.02351,episode_0162,X
F,2763,0.03354,episode_0162,X
G,2763,0.0324,episode_0162,X
H,2763,0.03671,episode_0162,X
A,2764,0.03459,episode_0162,X
B,2764,0.02276,episode_0162,X
C,2764,0.02198,episode_0162,X
D,2764,0.04757,episode_0162,X
E,2764,0.91233,episode_0162,X
F,2764,0.9154,episode_0162,X
G,2764,0.03564,episode_0162,X
H,2764,0.0284,episode_0162,X
A,2765,0.03576,episode_0162,X
B,2765,0.02531,episode_0162,X
C,2765,0.016,episode_0162,X
D,2765,0.03481,episode_0162,X
E,2765,0.91118,episode_0162,X
F,2765,1.00616,episode_0162,X
G,2765,0.02844,episode_0162,X
H,2765,0.02316,episode_0162,X
A,2766,0.01562,episode_0162,X
B,2766,0.02691,episode_0162,X
C,2766,0.02719,episode_0162,X
D,2766,0.01755,episode_0162,X
E,2766,0.94728,episode_0162,X
F,2766,0.98999,episode_0162,X
G,2766,0.02312,episode_0162,X
H,2766,0.04319,episode_0162,X
A,2767,0.02877,episode_0162,X
B,2767,0.03582,episode_0162,X
C,2767,0.03081,episode_0162,X
D,2767,0.03353,episode_0162,X
E,2767,0.0294,episode_0162,X
F,2767,0.032,episode_0162,X
G,2767,0.03159,episode_0162,X
H,2767,0.05375,episode_0162,X
A,2768,0.99834,episode_0162,X
B,2768,0.02739,episode_0162,X
C,2768,0.03355,episode_0162,X
D,2768,0.02218,episode_0162,X
E,2768,0.01036,episode_0162,X
F,2768,0.0388,episode_0162,X
G,2768,0.03954,episode_0162,X
H,2768,0.02947,episode_0162,X
A,2771,1.00017,episode_0163,W
B,2771,1.034,episode_0163,W
C,2771,0.03139,episode_0163,W
D,2771,0.02421,episode_0163,W
E,2771,0.02886,episode_0163,W
F,2771,0.0132,episode_0163,W
G,2771,0.01243,episode_0163,W
H,2771,0.03703,episode_0163,W
A,2772,0.98832,episode_0163,W
B,2772,1.01594,episode_0163,W
C,2772,0.01692,episode_0163,W
D,2772,0.02243,episode_0163,W
E,2772,0.02215,episode_0163,W
F,2772,0.04891,episode_0163,W
G,2772,0.02651,episode_0163,W
H,2772,1.00288,episode_0163,W
A,2773,0.95301,episode_0163,W
B,2773,1.00028,episode_0163,W
C,2773,0.04507,episode_0163,W
D,2773,0.00666,episode_0163,W
E,2773,0.03076,episode_0163,W
F,2773,0.01257,episode_0163,W
G,2773,0.01375,episode_0163,W
H,2773,0.01808,episode_0163,W
A,2774,0.03891,episode_0163,W
B,2774,0.05134,episode_0163,W
C,2774,0.03503,episode_0163,W
D,2774,0.02592,episode_0163,W
E,2774,0.03392,episode_0163,W
F,2774,0.03081,episode_0163,W
G,2774,0.04065,episode_0163,W
H,2774,0.02975,episode_0163,W
A,2775,0.03594,episode_0163,W
B,2775,0.03724,episode_0163,W
C,2775,0.04115,episode_0163,W
D,2775,0.01946,episode_0163,W
E,2775,0.02019,episode_0163,W
F,2775,0.03086,episode_0163,W
G,2775,0.03544,episode_0163,W
